NOME_CURSO,IES,UF,pergunta,categoria,enunciado,media,n,rank,tema
História (Licenciatura) (13405),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.056338028169014,71,15,Ajuda com dificuldades
História (Licenciatura) (13449),UFCG,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,4.054054054054054,74,22,Teoria e prática
Engenharia (13444),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.0476190476190474,21,16,Ajuda com dificuldades
Engenharia (13444),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4.0476190476190474,21,15,Atividades práticas suficientes
Engenharia Florestal (13456),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,4.0476190476190474,21,19,Ambiente p/ aulas práticas
Engenharia Florestal (13456),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",4.0476190476190474,21,16,Atividades de cultura lazer
História (Licenciatura) (13405),UFCG,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,4.0476190476190474,63,13,Participação dos alunos
Engenharia Química (13441),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,4.045454545454546,66,14,Equipamentos suficientes
Engenharia de Produção (1106578),UFCG,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,4.038461538461538,26,25,Eventos
Engenharia de Produção (1106578),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,4.038461538461538,26,15,Equipamentos suficientes
Geografia (Licenciatura) (120777),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,4.032786885245901,61,20,Ambiente p/ aulas práticas
Arquitetura e Urbanismo (1129147),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,4.020408163265306,49,26,Biblioteca
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,4,35,16,Equipamentos suficientes
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",4,34,15,"Refeitório, cantina e banheiros"
Engenharia (118562),UFCG,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,4,30,26,Eventos
Engenharia (118562),UFCG,PB,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,4,32,29,Profs dominam assunto
Geografia (Licenciatura) (120777),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,4,61,17,Equipamentos suficientes
Geografia (Licenciatura) (13407),UFCG,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,4,31,7,Biblioteca virtual
Engenharia Florestal (13456),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.9999999999999996,21,18,Equipamentos suficientes
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.980769230769231,52,14,Participação dos alunos
Engenharia de Produção (79570),UFCG,PB,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,3.9795918367346936,49,5,Oport. Intercâmbio exterior
Ciências Sociais (Licenciatura) (1106595),UFCG,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.977777777777778,45,16,"Refeitório, cantina e banheiros"
Engenharia de Alimentos (112294),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.977777777777778,45,21,Ambiente p/ aulas práticas
História (Licenciatura) (13449),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.9722222222222223,72,17,Ajuda com dificuldades
História (Licenciatura) (13405),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",3.9696969696969693,66,14,Particip. em avaliações do curso
Engenharia (118562),UFCG,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,3.96875,32,24,Relações professor-aluno
Engenharia Civil (13439),UFCG,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,3.9651162790697674,86,27,Eventos
Engenharia Mecânica (13442),UFCG,PB,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,3.9642857142857144,56,29,Comunicação oral e escrita
Engenharia Elétrica (13438),UFCG,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.963503649635036,137,3,Oport. Intercâmbio no país
Engenharia de Produção (1106578),UFCG,PB,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,3.962962962962963,27,29,Coordenação disponível
Engenharia (1106561),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.9615384615384617,26,18,Ajuda com dificuldades
Arquitetura e Urbanismo (1129147),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.9591836734693877,49,16,Atividades práticas suficientes
Química (Licenciatura) (99808),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.9583333333333335,24,19,Ajuda com dificuldades
Engenharia Ambiental (112282),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.958333333333333,48,19,Equipamentos suficientes
Engenharia Elétrica (13438),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.9565217391304346,161,20,Equipamentos suficientes
Engenharia Química (13441),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.952380952380952,63,20,Ajuda com dificuldades
Engenharia de Produção (79570),UFCG,PB,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,3.9423076923076925,52,25,Aprendizagem inovadora
Engenharia de Produção (79570),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,3.9423076923076925,52,27,Biblioteca
Engenharia (13445),UFCG,PB,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,3.9375,32,6,Oport. Intercâmbio exterior
Engenharia (118562),UFCG,PB,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,3.935483870967742,31,26,Aprendizagem inovadora
Ciências Biológicas (Licenciatura) (99804),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",3.933333333333333,45,15,Particip. em avaliações do curso
Engenharia Elétrica (13438),UFCG,PB,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,3.9294871794871793,156,29,Consciência ética
Engenharia de Produção (1106578),UFCG,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,3.9259259259259256,27,27,Planos de ensino
Engenharia Elétrica (13438),UFCG,PB,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,3.9177215189873418,158,27,Aprendizagem inovadora
Engenharia Ambiental (112282),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.9130434782608696,46,21,Ajuda com dificuldades
Engenharia (118562),UFCG,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,3.90625,32,24,Salas de aula
Engenharia de Produção (79570),UFCG,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,3.9038461538461537,52,25,Relações professor-aluno
Engenharia de Produção (79570),UFCG,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,3.9038461538461537,52,28,Quant. de Funcionários
Engenharia Elétrica (13438),UFCG,PB,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,3.893081761006289,159,28,Metodologias de ensino
Engenharia de Produção (1106578),UFCG,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,3.884615384615385,26,29,Disponibilidade dos profs
História (Licenciatura) (13405),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.8709677419354835,62,21,Equipamentos suficientes
Engenharia de Produção (79570),UFCG,PB,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",3.8653846153846154,52,26,Oport. de extensão
Engenharia de Produção (79570),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.8627450980392157,51,22,Ajuda com dificuldades
Engenharia Civil (13439),UFCG,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,3.862068965517241,87,26,Relações professor-aluno
Engenharia (13444),UFCG,PB,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",3.857142857142857,21,27,Oport. de extensão
Geografia (Licenciatura) (120777),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",3.8545454545454545,55,16,Particip. em avaliações do curso
Engenharia Ambiental (112282),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.8541666666666665,48,22,Ambiente p/ aulas práticas
Ciências Biológicas (Licenciatura) (99804),UFCG,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,3.852941176470588,34,8,Biblioteca virtual
Engenharia Mecânica (13442),UFCG,PB,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,3.8518518518518516,54,7,Oport. Intercâmbio exterior
Engenharia de Produção (79570),UFCG,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,3.849056603773585,53,25,Salas de aula
Engenharia de Produção (1106578),UFCG,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.8461538461538463,26,17,"Refeitório, cantina e banheiros"
Engenharia Mecânica (13442),UFCG,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,3.8461538461538463,52,28,Eventos
Engenharia (118562),UFCG,PB,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",3.838709677419355,31,27,Diversidade
Engenharia (13445),UFCG,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.8333333333333335,30,4,Oport. Intercâmbio no país
Engenharia de Produção (1106578),UFCG,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.833333333333333,24,15,Participação dos alunos
Engenharia Química (13441),UFCG,PB,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,3.830769230769231,65,8,Oport. Intercâmbio exterior
Arquitetura e Urbanismo (1129147),UFCG,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.816326530612245,49,18,"Refeitório, cantina e banheiros"
Engenharia Elétrica (13438),UFCG,PB,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,3.8152866242038215,157,28,Avaliações
Engenharia (1106561),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.8148148148148144,27,17,Atividades práticas suficientes
Engenharia Florestal (13456),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.8095238095238093,21,18,Atividades práticas suficientes
Engenharia Civil (13439),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.8068181818181817,88,22,Equipamentos suficientes
Engenharia Elétrica (13438),UFCG,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,3.80625,160,23,Teoria e prática
Engenharia (13445),UFCG,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.8000000000000003,25,16,Participação dos alunos
Engenharia de Alimentos (112294),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.8,45,23,Equipamentos suficientes
Arquitetura e Urbanismo (1129147),UFCG,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.7954545454545454,44,5,Oport. Intercâmbio no país
Engenharia Mecânica (13442),UFCG,PB,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,3.7884615384615383,52,29,Avaliações
Engenharia (1106561),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",3.782608695652174,23,17,Particip. em avaliações do curso
Arquitetura e Urbanismo (1129147),UFCG,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,3.7755102040816326,49,29,Quant. de Funcionários
Letras-Português (Licenciatura) (1158116),UFCG,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,3.774193548387097,31,26,Salas de aula
Engenharia Civil (13439),UFCG,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,3.7701149425287355,87,24,Teoria e prática
Engenharia de Produção (1106578),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.7692307692307696,26,19,Atividades práticas suficientes
Engenharia Florestal (13456),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,3.761904761904762,21,28,Biblioteca
Química (Licenciatura) (99808),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",3.761904761904762,21,18,Particip. em avaliações do curso
Engenharia Civil (13439),UFCG,PB,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,3.7613636363636362,88,28,Aprendizagem inovadora
Engenharia (13444),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",3.75,20,19,Particip. em avaliações do curso
Engenharia (118562),UFCG,PB,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",3.7333333333333334,30,28,Oport. de extensão
Engenharia (118562),UFCG,PB,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,3.7333333333333334,30,26,Iniciação científica
Engenharia Ambiental (112282),UFCG,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,3.7222222222222223,36,9,Biblioteca virtual
Engenharia de Produção (1106578),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",3.7199999999999998,25,20,Particip. em avaliações do curso
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.719298245614035,57,17,Atividades de cultura lazer
Geografia (Licenciatura) (120777),UFCG,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.7142857142857144,49,17,Participação dos alunos
Engenharia de Produção (1106578),UFCG,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,3.7037037037037037,27,27,Relações professor-aluno
Engenharia (118562),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,3.7,30,29,Biblioteca
Engenharia Mecânica (13442),UFCG,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,3.6964285714285716,56,28,Relações professor-aluno
Arquitetura e Urbanismo (1129147),UFCG,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,3.693877551020408,49,27,Salas de aula
Engenharia de Produção (79570),UFCG,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,3.6923076923076925,52,29,Eventos
Letras-Português (Licenciatura) (1160083),UFCG,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.6923076923076925,26,6,Oport. Intercâmbio no país
Engenharia Química (13441),UFCG,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,3.6666666666666665,66,25,Teoria e prática
Química (Licenciatura) (1152881),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.6666666666666665,33,24,Equipamentos suficientes
Química (Licenciatura) (1152881),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.6666666666666665,33,23,Ambiente p/ aulas práticas
Engenharia (118562),UFCG,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,3.65625,32,29,Monitores
Engenharia (13445),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.65625,32,20,Atividades práticas suficientes
Engenharia Elétrica (13438),UFCG,PB,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",3.652482269503546,141,28,Diversidade
Engenharia Química (13441),UFCG,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.6470588235294117,51,18,Participação dos alunos
Arquitetura e Urbanismo (1129147),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.6458333333333335,48,24,Ambiente p/ aulas práticas
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",3.6451612903225805,31,21,Particip. em avaliações do curso
Engenharia (118562),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",3.6451612903225805,31,22,Particip. em avaliações do curso
Engenharia Civil (13439),UFCG,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.6363636363636362,77,7,Oport. Intercâmbio no país
História (Licenciatura) (13449),UFCG,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.622950819672131,61,19,Participação dos alunos
Engenharia Elétrica (13438),UFCG,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,3.622641509433962,159,28,Planos de ensino
Engenharia Elétrica (13438),UFCG,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.620967741935484,124,20,Participação dos alunos
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.6176470588235294,34,18,Atividades de cultura lazer
Engenharia Ambiental (112282),UFCG,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,3.617021276595745,47,26,Teoria e prática
Engenharia de Produção (1106578),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.6153846153846154,26,23,Ajuda com dificuldades
Engenharia de Produção (79570),UFCG,PB,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,3.5961538461538463,52,27,Iniciação científica
Engenharia de Alimentos (112294),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.595238095238095,42,24,Ajuda com dificuldades
Engenharia Civil (13439),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.5882352941176467,85,25,Ajuda com dificuldades
Engenharia de Alimentos (112294),UFCG,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.571428571428571,35,21,Participação dos alunos
História (Licenciatura) (13405),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.571428571428571,63,25,Ambiente p/ aulas práticas
Engenharia de Produção (1106578),UFCG,PB,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",3.5555555555555554,27,29,Oport. de extensão
Pedagogia (Licenciatura) (13452),UFCG,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.5500000000000003,20,8,Oport. Intercâmbio no país
História (Licenciatura) (13449),UFCG,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,3.5483870967741935,62,10,Biblioteca virtual
Engenharia Ambiental (112282),UFCG,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.5428571428571427,35,22,Participação dos alunos
Arquitetura e Urbanismo (1129147),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.5416666666666665,48,25,Equipamentos suficientes
Engenharia de Produção (79570),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.54,50,26,Equipamentos suficientes
Engenharia Mecânica (13442),UFCG,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,3.5370370370370368,54,29,Planos de ensino
História (Licenciatura) (13449),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.536231884057971,69,27,Equipamentos suficientes
Engenharia (118562),UFCG,PB,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,3.533333333333333,30,9,Oport. Intercâmbio exterior
Letras-Português (Licenciatura) (1158116),UFCG,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,3.5238095238095237,21,11,Biblioteca virtual
Engenharia (13444),UFCG,PB,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,3.5238095238095233,21,28,Iniciação científica
Engenharia Mecânica (13442),UFCG,PB,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,3.518518518518518,54,29,Metodologias de ensino
Engenharia (13445),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.5,30,26,Ajuda com dificuldades
Engenharia Mecânica (13442),UFCG,PB,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,3.5,56,29,Aprendizagem inovadora
História (Licenciatura) (13449),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.5,72,21,Atividades práticas suficientes
Engenharia de Produção (79570),UFCG,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.48,50,9,Oport. Intercâmbio no país
Engenharia Química (13441),UFCG,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.4776119402985075,67,19,"Refeitório, cantina e banheiros"
História (Licenciatura) (13405),UFCG,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,3.475409836065574,61,12,Biblioteca virtual
Geografia (Licenciatura) (120777),UFCG,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.4516129032258065,62,20,"Refeitório, cantina e banheiros"
Engenharia Mecânica (13442),UFCG,PB,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",3.450980392156863,51,29,Diversidade
Engenharia (118562),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.413793103448276,29,27,Ajuda com dificuldades
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,3.4074074074074074,27,13,Biblioteca virtual
História (Licenciatura) (13449),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.4057971014492754,69,26,Ambiente p/ aulas práticas
Engenharia (118562),UFCG,PB,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,3.4000000000000004,20,25,Estágio
Engenharia Química (13441),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.4000000000000004,65,22,Atividades práticas suficientes
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.388059701492537,67,21,"Refeitório, cantina e banheiros"
